drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
22/16515;2024-10-10;2024-10-18;Was passiert mit den Mitteln für den Taubenschutz?;Stephan Jersch;Die Linke;10;14;3;True;True;82272;22_16515_was_passiert_mit_den_mitteln_fuer_den_taubenschutz.md
22/16516;2024-10-10;2024-10-18;Zur Vergabe von Werberechten auf öffentlichem Grund;Heike Sudmann;Die Linke;17;25;4;True;True;82273;22_16516_zur_vergabe_von_werberechten_auf_oeffentlichem_grund.md
22/16517;2024-10-10;2024-10-18;„Maßnahmenpaket“ nach dem tödlichen Angriff im RE70 bei Brokstedt – mehr Schein als Sein? (V);"Richard Seelmaecker; Dennis Thering";CDU;7;9;2;True;True;82274;22_16517_massnahmenpaket_nach_dem_toedlichen_angriff_im_re70_bei_brokstedt_mehr_schein_als_sein_v.md
22/16518;2024-10-11;2024-10-18;Klimaneutralität in Hamburg: Ambitioniertes Ziel bis 2035 realistisch?;Sandro Kappe;CDU;19;28;6;True;True;82275;22_16518_klimaneutralitaet_in_hamburg_ambitioniertes_ziel_bis_2035_realistisch.md
22/16519;2024-10-11;2024-10-18;Justizvollzug Hamburg 2020 – läuft alles nach Plan? (XI);Sandro Kappe;CDU;17;21;5;True;True;82276;22_16519_justizvollzug_hamburg_2020_laeuft_alles_nach_plan_xi.md
22/16520;2024-10-11;2024-10-18;Bessere Chancen für Obdachlose – Winternotprogramm 2024/2025 schon vor Start mit hoher Auslastung?;Andreas Grutzeck;CDU;13;19;4;True;True;82277;22_16520_bessere_chancen_fuer_obdachlose_winternotprogramm_2024_2025_schon_vor_start_mit_hoher_auslastung.md
22/16521;2024-10-11;2024-10-18;Kita-Gutscheine in Hamburg;Silke Seif;CDU;9;9;181;True;True;82278;22_16521_kita_gutscheine_in_hamburg.md
22/16522;2024-10-11;2024-10-18;Wie entwickelt sich der Verkehr in Hamburg im Jahr 2024 (II)?;Richard Seelmaecker;CDU;13;14;2;True;True;82279;22_16522_wie_entwickelt_sich_der_verkehr_in_hamburg_im_jahr_2024_ii.md
22/16523;2024-10-11;2024-10-18;Erneute Panne im UKE –Tausende Patientenrechnungen aus 2023 wurden offenbar nicht verschickt und werden nun nachgefordert – und was macht eigentlich die zuständige Senatorin Fegebank?;Stephan Gamm;CDU;15;18;4;True;True;82280;22_16523_erneute_panne_im_uke_tausende_patientenrechnungen_aus_2023_wurden_offenbar_nicht_verschickt_und_werde.md
22/16524;2024-10-14;2024-10-22;Ehrungen für die Feuerwehr;Dirk Nockemann;AfD;10;9;4;True;True;82281;22_16524_ehrungen_fuer_die_feuerwehr.md
22/16525;2024-10-14;2024-10-22;Vandalismus in Hamburg;Dirk Nockemann;AfD;17;17;9;True;True;82282;22_16525_vandalismus_in_hamburg.md
22/16526;2024-10-14;2024-10-22;Flüchtlingslage in Harburg – September 2024;Olga Petersen;fraktionslos;7;7;5;True;True;82283;22_16526_fluechtlingslage_in_harburg_september_2024.md
22/16527;2024-10-14;2024-10-22;Geburtenzahl und neugeborene Kinder in Hamburg September 2024;Olga Petersen;fraktionslos;5;5;2;True;True;82284;22_16527_geburtenzahl_und_neugeborene_kinder_in_hamburg_september_2024.md
22/16534;2024-10-14;2024-10-22;Zentrale Plattform für Baustellen in Hamburg;Sandro Kappe;CDU;15;22;6;True;True;82287;22_16534_zentrale_plattform_fuer_baustellen_in_hamburg.md
22/16535;2024-10-14;2024-10-22;Zunehmende Übergriffe auf Beschäftigte des öffentlichen Dienstes: Werden die Privatadressen der Beschäftigten bei einer Anzeige immer geschützt?;Sandro Kappe;CDU;18;32;6;True;True;82288;22_16535_zunehmende_uebergriffe_auf_beschaeftigte_des_oeffentlichen_dienstes_werden_die_privatadressen_der_bes.md
22/16536;2024-10-14;2024-10-22;Hamburg braucht eine KI-Strategie;Sandro Kappe;CDU;8;13;4;True;True;82289;22_16536_hamburg_braucht_eine_ki_strategie.md
22/16537;2024-10-14;2024-10-22;Themen aus Steilshoop, Bramfeld und Farmsen-Berne (XI);Sandro Kappe;CDU;16;18;4;True;True;82290;22_16537_themen_aus_steilshoop_bramfeld_und_farmsen_berne_xi.md
22/16538;2024-10-14;2024-10-22;Wie steht es um den Radschnellweg Bad Bramstedt – Hamburg?;Richard Seelmaecker;CDU;17;27;3;True;True;82286;22_16538_wie_steht_es_um_den_radschnellweg_bad_bramstedt_hamburg.md
22/16539;2024-10-14;2024-10-22;Absage jüdisches Kulturfest (Grindelfest);Sami Musa;fraktionslos;5;9;2;True;True;82285;22_16539_absage_juedisches_kulturfest_grindelfest.md
22/16540;2024-10-14;2024-10-22;Wegewarte der Bezirksämter: Wie ist es um die Sicherheit auf Hamburgs öffentlichen Wegen bestellt? (IV);André Trepoll;CDU;10;11;12;True;True;82291;22_16540_wegewarte_der_bezirksaemter_wie_ist_es_um_die_sicherheit_auf_hamburgs_oeffentlichen_wegen_bestellt_iv.md
22/16542;2024-10-14;2024-10-22;Jetzt doch eine Straßenbahn? Wahlkampfmanöver oder wirklicher Wille zur Wiedereinführung der Straßenbahn in Hamburg?;Heike Sudmann;Die Linke;14;18;4;True;True;82292;22_16542_jetzt_doch_eine_strassenbahn_wahlkampfmanoever_oder_wirklicher_wille_zur_wiedereinfuehrung_der_strass.md
22/16543;2024-10-14;2024-10-22;Sternbrücke: Weiterhin heimlich Abrisse in der Stresemannstraße geplant?;Heike Sudmann;Die Linke;3;4;2;True;True;82293;22_16543_sternbruecke_weiterhin_heimlich_abrisse_in_der_stresemannstrasse_geplant.md
22/16548;2024-10-14;2024-10-22;Beratungsstelle empower – Fragen zur Statistik;Marco Schulz;AfD;21;22;6;True;True;82294;22_16548_beratungsstelle_empower_fragen_zur_statistik.md
22/16549;2024-10-14;2024-10-22;Lieferzonen im Bezirk Wandsbek;Marco Schulz;AfD;6;6;2;True;True;82295;22_16549_lieferzonen_im_bezirk_wandsbek.md
22/16550;2024-10-15;2024-10-22;Entwicklung von Armut und Reichtum in Hamburg während der 22. Wahlperiode;Metin Kaya;fraktionslos;17;17;7;True;True;82296;22_16550_entwicklung_von_armut_und_reichtum_in_hamburg_waehrend_der_22_wahlperiode.md
22/16551;2024-10-15;2024-10-22;Entwicklung der Mieten für Wohnungen und des Wohnungsbaus in Hamburg während der 22. Wahlperiode;Metin Kaya;fraktionslos;12;13;19;True;True;82297;22_16551_entwicklung_der_mieten_fuer_wohnungen_und_des_wohnungsbaus_in_hamburg_waehrend_der_22_wahlperiode.md
22/16552;2024-10-15;2024-10-22;Militärübung „Red Storm Alpha“ im Hamburger Hafen;Metin Kaya;fraktionslos;10;16;3;True;True;82298;22_16552_militaeruebung_red_storm_alpha_im_hamburger_hafen.md
22/16553;2024-10-15;2024-10-22;Digitalisierung der Bahn und Wettbewerbsfähigkeit des Hafens;Metin Kaya;fraktionslos;3;4;3;True;True;82299;22_16553_digitalisierung_der_bahn_und_wettbewerbsfaehigkeit_des_hafens.md
22/16554;2024-10-15;2024-10-22;Verdienstunterschied von Frauen und Männern, die bei der Freien und Hansestadt Hamburg beschäftigt sind (II);Metin Kaya;fraktionslos;12;14;3;True;True;82300;22_16554_verdienstunterschied_von_frauen_und_maennern_die_bei_der_freien_und_hansestadt_hamburg_beschaeftigt_s.md
22/16555;2024-10-15;2024-10-22;Verdrängung von Obdachlosen und Drogensüchtigen in Hamburg;Metin Kaya;fraktionslos;17;17;9;True;True;82301;22_16555_verdraengung_von_obdachlosen_und_drogensuechtigen_in_hamburg.md
22/16565;2024-10-15;2024-10-22;Von Anna zu Thomas: Wie läuft die Resonanz auf die Änderung des Geschlechtseintrags an?;André Trepoll;CDU;9;11;3;True;True;82302;22_16565_von_anna_zu_thomas_wie_laeuft_die_resonanz_auf_die_aenderung_des_geschlechtseintrags_an.md
22/16566;2024-10-15;2024-10-22;Überfüllte Gefängnisse und fehlendes Personal – wie sah es im 3. Quartal 2024 aus?;Richard Seelmaecker;CDU;18;23;12;True;True;82303;22_16566_ueberfuellte_gefaengnisse_und_fehlendes_personal_wie_sah_es_im_3_quartal_2024_aus.md
22/16568;2024-10-15;2024-10-22;Wie steht es im Jahr 2024 um die Pünktlichkeit des öffentlichen Personennahverkehrs in Hamburg (II)?;"Dennis Thering; Richard Seelmaecker";CDU;9;13;3;True;True;82304;22_16568_wie_steht_es_im_jahr_2024_um_die_puenktlichkeit_des_oeffentlichen_personennahverkehrs_in_hamburg_ii.md
22/16569;2024-10-15;2024-10-22;Endlos-Wartezeit beim Rahmenplan Kerngebiet Wandsbek?;Ralf Niedmers;CDU;21;23;7;True;True;82305;22_16569_endlos_wartezeit_beim_rahmenplan_kerngebiet_wandsbek.md
22/16570;2024-10-15;2024-10-22;Wann kommt der Erweiterungsbau für das Staatsarchiv der Freien und Hansestadt Hamburg?;Ralf Niedmers;CDU;15;22;3;True;True;82306;22_16570_wann_kommt_der_erweiterungsbau_fuer_das_staatsarchiv_der_freien_und_hansestadt_hamburg.md
22/16571;2024-10-15;2024-10-22;Soll der Verwaltungsneubau auf der Wandsbeker Zollinsel verworfen werden?;Ralf Niedmers;CDU;20;26;3;True;True;82307;22_16571_soll_der_verwaltungsneubau_auf_der_wandsbeker_zollinsel_verworfen_werden.md
22/16572;2024-10-15;2024-10-22;Pflegeheimschließungen wegen zu bürokratischer Vorgaben – Politik des Senats gefährdet Versorgung pflegebedürftiger Senioren (II);Andreas Grutzeck;CDU;7;7;3;True;True;82308;22_16572_pflegeheimschliessungen_wegen_zu_buerokratischer_vorgaben_politik_des_senats_gefaehrdet_versorgung_pf.md
22/16573;2024-10-15;2024-10-22;Gibt es ein Dienstwaffenverbot für Angestellte im Polizeidienst?;Dirk Nockemann;AfD;9;10;2;True;True;82309;22_16573_gibt_es_ein_dienstwaffenverbot_fuer_angestellte_im_polizeidienst.md
22/16574;2024-10-15;2024-10-22;Wie pünktlich sind die Buslinien in Billstedt?;"Annkathrin Behr; Baris Önes";SPD;22;22;3;True;True;82310;22_16574_wie_puenktlich_sind_die_buslinien_in_billstedt.md
22/16575;2024-10-15;2024-10-22;Auf dem Weg zum Hamburg-Takt: Neue XpressBus-Linie X27;Ole Thorben Buschhüter;SPD;10;12;4;True;True;82311;22_16575_auf_dem_weg_zum_hamburg_takt_neue_xpressbus_linie_x27.md
22/16576;2024-10-15;2024-10-22;Rückkehr von ausreisepflichtigen Personen in ihre Herkunftsländer;Kazim Abaci;SPD;5;5;3;True;True;82312;22_16576_rueckkehr_von_ausreisepflichtigen_personen_in_ihre_herkunftslaender.md
22/16577;2024-10-15;2024-10-22;Stellen der Staatsrät*innen in den Behörden: Findet auch hier eine Aufgabenkritik und Effizienzsteigerung statt?;Heike Sudmann;Die Linke;5;4;5;True;True;82313;22_16577_stellen_der_staatsraet_innen_in_den_behoerden_findet_auch_hier_eine_aufgabenkritik_und_effizienzsteig.md
22/16579;2024-10-15;2024-10-22;Förderung von Familieneigentum in Hamburg;Marco Schulz;AfD;8;8;3;True;True;82317;22_16579_foerderung_von_familieneigentum_in_hamburg.md
22/16580;2024-10-15;2024-10-22;Wie wird der Kinderschutz in Wohnunterkünften gewährleistet?;Silke Seif;CDU;25;37;52;True;True;82318;22_16580_wie_wird_der_kinderschutz_in_wohnunterkuenften_gewaehrleistet.md
22/16581;2024-10-15;2024-10-22;Verkehrschaos in Marienthal durch Baumaßnahmen: Rodigallee, Jüthornstraße, Bornkamp und Rauchstraße;Ralf Niedmers;CDU;15;21;5;True;True;82319;22_16581_verkehrschaos_in_marienthal_durch_baumassnahmen_rodigallee_juethornstrasse_bornkamp_und_rauchstrasse.md
22/16582;2024-10-15;2024-10-22;Rot-Grün und Hamburgs Partner in der Steueroase im Sachsenwald? Wird das Hamburger Vorzeigeprojekt zur Erzeugung grünen Wasserstoffs auch die Steueroase im Sachsenwald nutzen? Was wusste die Bundesregierung?;Stephan Gamm;CDU;14;14;3;True;True;82320;22_16582_rot_gruen_und_hamburgs_partner_in_der_steueroase_im_sachsenwald_wird_das_hamburger_vorzeigeprojekt_zu.md
22/16583;2024-10-16;2024-10-22;Neues Wohnquartier in Bergstedt – verdichteter Geschosswohnungsbau in viergeschossiger Bauweise auf ausgewiesenen Grünflächen?;Thilo Kleibauer;CDU;11;14;3;True;True;82326;22_16583_neues_wohnquartier_in_bergstedt_verdichteter_geschosswohnungsbau_in_viergeschossiger_bauweise_auf_aus.md
22/16584;2024-10-16;2024-10-22;Sparschweine oder Wissensleuchttürme – wie steht es um die Bibliotheken in Harburg?;André Trepoll;CDU;25;32;11;True;True;82343;22_16584_sparschweine_oder_wissensleuchttuerme_wie_steht_es_um_die_bibliotheken_in_harburg.md
22/16585;2024-10-16;2024-10-22;Weshalb wird dem Parlament die Arbeit unnötig erschwert?;Dennis Gladiator;CDU;11;13;2;True;True;82344;22_16585_weshalb_wird_dem_parlament_die_arbeit_unnoetig_erschwert.md
22/16586;2024-10-16;2024-10-22;Gefahrenbrennpunkt ZOB und U-Bahnhof Wandsbek Markt;Ralf Niedmers;CDU;22;28;4;True;True;82345;22_16586_gefahrenbrennpunkt_zob_und_u_bahnhof_wandsbek_markt.md
22/16587;2024-10-16;2024-10-22;Hat der Senat das Sietas-Gelände in Neuenfelde völlig aus dem Blick verloren? (2);Norbert Hackbusch;Die Linke;7;7;2;True;True;82652;22_16587_hat_der_senat_das_sietas_gelaende_in_neuenfelde_voellig_aus_dem_blick_verloren_2.md
22/16595;2024-10-16;2024-10-22;Was geschieht in Fragen zur Vorbeugung und Bekämpfung von Rechtsextremismus, religiös begründetem Extremismus und Linker Militanz?;Marco Schulz;AfD;3;3;2;True;True;82349;22_16595_was_geschieht_in_fragen_zur_vorbeugung_und_bekaempfung_von_rechtsextremismus_religioes_begruendetem_e.md
22/16596;2024-10-16;2024-10-22;Auch Männer sind Opfer von Häuslicher Gewalt – wie ist die Lage in Hamburg?;Marco Schulz;AfD;8;8;4;True;True;82350;22_16596_auch_maenner_sind_opfer_von_haeuslicher_gewalt_wie_ist_die_lage_in_hamburg.md
22/16597;2024-10-17;2024-10-25;Beleuchtung der Unterführung unter der Stein-Hardenberg-Straße;Ole Thorben Buschhüter;SPD;3;5;1;True;True;82351;22_16597_beleuchtung_der_unterfuehrung_unter_der_stein_hardenberg_strasse.md
22/16598;2024-10-17;2024-10-25;KUZ Hamburg-Mitte zieht um: Fragen zu Kosten und Nutzung der alten Flächen;Sandro Kappe;CDU;22;31;3;True;True;82352;22_16598_kuz_hamburg_mitte_zieht_um_fragen_zu_kosten_und_nutzung_der_alten_flaechen.md
22/16599;2024-10-17;2024-10-25;Wenn wenige Augenblicke über Leben oder Tod entscheiden – wie ist es um die Versorgung von Schlaganfällen in Harburg bestellt?;André Trepoll;CDU;13;18;4;True;True;82353;22_16599_wenn_wenige_augenblicke_ueber_leben_oder_tod_entscheiden_wie_ist_es_um_die_versorgung_von_schlaganfae.md
22/16600;2024-10-17;2024-10-25;Wettbewerbsverfahren in Hamburg;Dr. Anke Frieling;CDU;9;14;4;True;True;82354;22_16600_wettbewerbsverfahren_in_hamburg.md
22/16601;2024-10-17;2024-10-25;Umbaumaßnahmen: Wann ist die S-Bahn-Station Holstenstraße endlich fertig?;Dr. Anke Frieling;CDU;13;21;3;True;True;82355;22_16601_umbaumassnahmen_wann_ist_die_s_bahn_station_holstenstrasse_endlich_fertig.md
22/16602;2024-10-17;2024-10-25;Wo gibt es in der Stadt genehmigte Flächen für den Anbau und die Herstellung von Cannabis-Produkten?;"Ralf Niedmers; André Trepoll";CDU;6;10;2;True;True;82347;22_16602_wo_gibt_es_in_der_stadt_genehmigte_flaechen_fuer_den_anbau_und_die_herstellung_von_cannabis_produkten.md
22/16603;2024-10-17;2024-10-25;Verwaltungsangestellte in den Hamburger Schulbüros;Birgit Stöver;CDU;13;17;3;True;True;82356;22_16603_verwaltungsangestellte_in_den_hamburger_schulbueros.md
22/16604;2024-10-17;2024-10-25;Folgen der geplanten Verschärfung des AsylbLG für Dublin-Fälle;Dr. Carola Ensslen;Die Linke;8;9;4;True;True;82358;22_16604_folgen_der_geplanten_verschaerfung_des_asylblg_fuer_dublin_faelle.md
22/16606;2024-10-17;2024-10-25;Pilotprojekt „Ukrainer für Ukrainer“;Marco Schulz;AfD;8;8;2;True;True;82357;22_16606_pilotprojekt_ukrainer_fuer_ukrainer.md
22/16607;2024-10-18;2024-10-25;Kein Anschluss unter dieser Autobahnnummer – Hintergründe und Folgen der Verzögerung beim Bau der A26 zwischen Neu Wulmstorf und der A7;"André Trepoll; Richard Seelmaecker";CDU;37;50;5;True;True;82359;22_16607_kein_anschluss_unter_dieser_autobahnnummer_hintergruende_und_folgen_der_verzoegerung_beim_bau_der_a26.md
22/16608;2024-10-18;2024-10-25;Was wird aus dem Restaurant „Zum Eichtalpark“ nach der Schließung des Restaurants und der geplanten Sanierung?;Ralf Niedmers;CDU;8;9;3;True;True;82360;22_16608_was_wird_aus_dem_restaurant_zum_eichtalpark_nach_der_schliessung_des_restaurants_und_der_geplanten_sa.md
22/16609;2024-10-18;2024-10-25;Verlängerung von Jagdscheinen in Hamburg – wie sind der aktuelle Stand und die Rechtslage? (III);"Ralf Niedmers; Dennis Gladiator";CDU;11;17;3;True;True;82364;22_16609_verlaengerung_von_jagdscheinen_in_hamburg_wie_sind_der_aktuelle_stand_und_die_rechtslage_iii.md
22/16611;2024-10-21;2024-10-29;Abgemeldet und abgestellt – Schrottautos blockieren Hamburgs Parkplätze (VII);André Trepoll;CDU;12;16;3;True;True;82361;22_16611_abgemeldet_und_abgestellt_schrottautos_blockieren_hamburgs_parkplaetze_vii.md
22/16612;2024-10-21;2024-10-29;Kinder- und Jugendnotdienst (KJND) in der Feuerbergstraße;"Anna-Elisabeth von Treuenfels-Frowein; Silke Seif";CDU;5;10;12;True;True;82362;22_16612_kinder_und_jugendnotdienst_kjnd_in_der_feuerbergstrasse.md
22/16613;2024-10-21;2024-10-29;Wie viele Parkhäuser gibt es in Hamburg im Jahr 2024?;Richard Seelmaecker;CDU;6;9;4;True;True;82363;22_16613_wie_viele_parkhaeuser_gibt_es_in_hamburg_im_jahr_2024.md
22/16614;2024-10-21;2024-10-29;Bessere Chancen für Obdachlose – gibt es Probleme im Übergangswohnheim in Niendorf?;Andreas Grutzeck;CDU;7;8;2;True;True;82365;22_16614_bessere_chancen_fuer_obdachlose_gibt_es_probleme_im_uebergangswohnheim_in_niendorf.md
22/16615;2024-10-21;2024-10-29;Hohe Belastung für Betreuer und Betroffene durch lange Bearbeitungsdauern und unnötige Bürokratie;Richard Seelmaecker;CDU;15;15;6;True;True;82366;22_16615_hohe_belastung_fuer_betreuer_und_betroffene_durch_lange_bearbeitungsdauern_und_unnoetige_buerokratie.md
22/16616;2024-10-21;2024-10-29;Sanierungsbedarfe bei der Hamburger Feuerwehr;Deniz Celik;Die Linke;10;14;9;True;True;82369;22_16616_sanierungsbedarfe_bei_der_hamburger_feuerwehr.md
22/16617;2024-10-21;2024-10-29;Rechtswidrige Polizeigewalt – Körperverletzung im Amt (3. Quartal 2024);Deniz Celik;Die Linke;10;10;4;True;True;82370;22_16617_rechtswidrige_polizeigewalt_koerperverletzung_im_amt_3_quartal_2024.md
22/16618;2024-10-21;2024-10-29;Personalsituation bei der Hamburger Feuerwehr;Deniz Celik;Die Linke;23;25;13;True;True;82367;22_16618_personalsituation_bei_der_hamburger_feuerwehr.md
22/16619;2024-10-21;2024-10-29;Straf- und Gewalttaten mit rassistischem, rechtsextremistischem und/oder ausländerfeindlichem Hintergrund in Hamburg (3. Quartal 2024);Deniz Celik;Die Linke;13;14;25;True;True;82368;22_16619_straf_und_gewalttaten_mit_rassistischem_rechtsextremistischem_und_oder_auslaenderfeindlichem_hintergr.md
22/16620;2024-10-21;2024-10-29;Zunehmende polizeiliche Eskalation an der Balduintreppe auf St. Pauli;Deniz Celik;Die Linke;20;41;5;True;True;82379;22_16620_zunehmende_polizeiliche_eskalation_an_der_balduintreppe_auf_st_pauli.md
22/16621;2024-10-21;2024-10-29;Taskforce gegen vermeintliche Drogendealer (3. Quartal 2024);Deniz Celik;Die Linke;8;9;3;True;True;82372;22_16621_taskforce_gegen_vermeintliche_drogendealer_3_quartal_2024.md
22/16622;2024-10-21;2024-10-29;Hasskriminalität in Hamburg (3. Quartal 2024);Deniz Celik;Die Linke;3;3;13;True;True;82373;22_16622_hasskriminalitaet_in_hamburg_3_quartal_2024.md
22/16623;2024-10-21;2024-10-29;Luxcara und Co – arbeitet Hamburg hier mit seriösen und vertrauenserweckenden Unternehmen zusammen?;"David Stoop; Stephan Jersch";Die Linke;16;21;6;True;True;82371;22_16623_luxcara_und_co_arbeitet_hamburg_hier_mit_serioesen_und_vertrauenserweckenden_unternehmen_zusammen.md
22/16624;2024-10-21;2024-10-29;Gewaltentwicklung an Hamburgs Schulen;"Dennis Thering; Birgit Stöver";CDU;14;14;19;True;True;82374;22_16624_gewaltentwicklung_an_hamburgs_schulen.md
22/16629;2024-10-22;2024-10-29;Überlastung der Justiz: Unterstützung durch künstliche Intelligenz an Hamburgs Gerichten? (II);Richard Seelmaecker;CDU;5;6;3;True;True;82376;22_16629_ueberlastung_der_justiz_unterstuetzung_durch_kuenstliche_intelligenz_an_hamburgs_gerichten_ii.md
22/16630;2024-10-22;2024-10-29;Wie ist der Stand der Planungen einer zusätzlichen Flüchtlingsunterbringung in Duvenstedt?;"Thilo Kleibauer; Dennis Thering";CDU;9;12;3;True;True;82377;22_16630_wie_ist_der_stand_der_planungen_einer_zusaetzlichen_fluechtlingsunterbringung_in_duvenstedt.md
22/16631;2024-10-22;2024-10-29;Eine Wassermühle für Wandsbek?;Ralf Niedmers;CDU;7;17;2;True;True;82399;22_16631_eine_wassermuehle_fuer_wandsbek.md
22/16633;2024-10-22;2024-10-29;Jugendberufsagentur Hamburg;"Anna-Elisabeth von Treuenfels-Frowein; Andreas Grutzeck";CDU;13;17;5;True;True;82400;22_16633_jugendberufsagentur_hamburg.md
22/16634;2024-10-23;2024-10-29;Entwicklung des Transparenzportals: Wie genau nimmt es der Senat mit der versprochenen Transparenz tatsächlich? (III);André Trepoll;CDU;19;26;19;True;True;82402;22_16634_entwicklung_des_transparenzportals_wie_genau_nimmt_es_der_senat_mit_der_versprochenen_transparenz_tat.md
22/16635;2024-10-23;2024-10-29;Menschliches Fehlverhalten und sexuelle Belästigungen am UKE (II);Dr. Anke Frieling;CDU;6;12;4;True;True;82403;22_16635_menschliches_fehlverhalten_und_sexuelle_belaestigungen_am_uke_ii.md
22/16636;2024-10-23;2024-10-29;Illegales Glücksspiel – wie viele Verbundeinsätze gab es im Bezirk Wandsbek?;Ralf Niedmers;CDU;4;6;2;True;True;82375;22_16636_illegales_gluecksspiel_wie_viele_verbundeinsaetze_gab_es_im_bezirk_wandsbek.md
22/16637;2024-10-23;2024-10-29;Ziegeleiteich in Osdorf: Wann wird die Brücke instandgesetzt?;Dr. Anke Frieling;CDU;9;12;2;True;True;82378;22_16637_ziegeleiteich_in_osdorf_wann_wird_die_bruecke_instandgesetzt.md
22/16638;2024-10-23;2024-10-29;Was hat der rot-grüne Senat in der Verkehrspolitik bisher erreicht (I)?;Richard Seelmaecker;CDU;29;34;7;True;True;82380;22_16638_was_hat_der_rot_gruene_senat_in_der_verkehrspolitik_bisher_erreicht_i.md
22/16639;2024-10-23;2024-10-29;Parken in Marienthal sowie im Wandsbeker Kerngebiet – in immer mehr Straßen wird das Gehwegparken untersagt;Ralf Niedmers;CDU;12;15;3;True;True;82381;22_16639_parken_in_marienthal_sowie_im_wandsbeker_kerngebiet_in_immer_mehr_strassen_wird_das_gehwegparken_unte.md
22/16640;2024-10-23;2024-10-29;Nullen und Einsen greifbar machen – wie steht es um die Digitalisierung in Harburg?;André Trepoll;CDU;27;38;9;True;True;82382;22_16640_nullen_und_einsen_greifbar_machen_wie_steht_es_um_die_digitalisierung_in_harburg.md
22/16641;2024-10-23;2024-10-29;Behindern (geplante) Windenergieanlagen die Anflugrouten von Rettungshubschraubern in Hamburg-Duvenstedt?;"Dennis Thering; Richard Seelmaecker";CDU;7;8;2;True;True;82383;22_16641_behindern_geplante_windenergieanlagen_die_anflugrouten_von_rettungshubschraubern_in_hamburg_duvensted.md
22/16642;2024-10-23;2024-10-29;Anbindung des öffentlichen Nahverkehrs (ÖPNV) an das interkommunale Gewerbegebiet Victoria Park im Stadtteil Rahlstedt und Sicherstellung der Infrastruktur (II);Eckard Graage;CDU;15;20;5;True;True;82384;22_16642_anbindung_des_oeffentlichen_nahverkehrs_oepnv_an_das_interkommunale_gewerbegebiet_victoria_park_im_st.md
22/16643;2024-10-23;2024-10-29;Erneuter Gewaltvorfall in der Flüchtlingsunterkunft am Überseering in Winterhude: Welche Maßnahmen ergreift der Senat, um dort für Sicherheit zu sorgen?;"Dennis Thering; Prof. Dr. Götz Wiese";CDU;9;9;8;True;True;82386;22_16643_erneuter_gewaltvorfall_in_der_fluechtlingsunterkunft_am_ueberseering_in_winterhude_welche_massnahmen_.md
22/16644;2024-10-23;2024-10-29;Appell an Eigentümer: „Kampagne gegen Wohnungsnot“ des Bezirks Altona;Dr. Anke Frieling;CDU;13;24;4;True;True;82385;22_16644_appell_an_eigentuemer_kampagne_gegen_wohnungsnot_des_bezirks_altona.md
22/16648;2024-10-23;2024-10-29;Was soll auf das Werksgelände der Allnex Deutschland GmbH in Wandsbek kommen?;Ralf Niedmers;CDU;13;23;3;True;True;82387;22_16648_was_soll_auf_das_werksgelaende_der_allnex_deutschland_gmbh_in_wandsbek_kommen.md
22/16649;2024-10-24;2024-11-01;Hamburger Rüstungsindustrie im Kontext des Nahostkonflikts;"Metin Kaya; Martin Dolzer; Mehmet Yildiz";fraktionslos;7;6;3;True;True;82411;22_16649_hamburger_ruestungsindustrie_im_kontext_des_nahostkonflikts.md
22/16650;2024-10-24;2024-11-01;Gespräche im Kontext von Bürgermeister Peter Tschentschers Israel-Reise;"Metin Kaya; Mehmet Yildiz; Martin Dolzer";fraktionslos;9;9;3;True;True;82413;22_16650_gespraeche_im_kontext_von_buergermeister_peter_tschentschers_israel_reise.md
22/16651;2024-10-24;2024-11-01;Kein Anschluss unter dieser Nummer: Pressestelle der Staatsanwaltschaften in den Herbstferien nicht erreichbar?;Richard Seelmaecker;CDU;10;14;3;True;True;82416;22_16651_kein_anschluss_unter_dieser_nummer_pressestelle_der_staatsanwaltschaften_in_den_herbstferien_nicht_er.md
22/16652;2024-10-24;2024-11-01;„Au Backe!“ - Zur Situation des Handballs in Hamburg (II);Ralf Niedmers;CDU;4;7;3;True;True;82417;22_16652_au_backe_zur_situation_des_handballs_in_hamburg_ii.md
22/16653;2024-10-24;2024-11-01;Wie geht es weiter mit dem Wandsbeker Wochenmarkt am Quarree?;Ralf Niedmers;CDU;18;31;4;True;True;82412;22_16653_wie_geht_es_weiter_mit_dem_wandsbeker_wochenmarkt_am_quarree.md
22/16654;2024-10-24;2024-11-01;Neue Windenergieanlagen in Hamburg. Sollen Rechte von Anwohnern mit Füßen getreten werden? Welche Absprachen gibt es bezüglich der neu vorgesehenen Flächen in Duvenstedt mit der angrenzenden Gemeinde Tangstedt in Schleswig-Holstein? Wann wurden die dortigen Bürger informiert?;Stephan Gamm;CDU;24;24;4;True;True;82414;22_16654_neue_windenergieanlagen_in_hamburg_sollen_rechte_von_anwohnern_mit_fuessen_getreten_werden_welche_abs.md
22/16655;2024-10-24;2024-11-01;Stadion am Diebsteich – Anmietung durch die Sportbehörde (Landessportamt);Ralf Niedmers;CDU;9;10;3;True;True;82415;22_16655_stadion_am_diebsteich_anmietung_durch_die_sportbehoerde_landessportamt.md
