drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
23/4783;2026-07-09;2026-07-17;Schulschwimmen ohne Schulbus: Warum wird der Grundschule Vizelinstraße plötzlich der Schulbus verwehrt?;"Silke Seif; Birgit Stöver";CDU;14;23;4;True;True;88619;23_04783_schulschwimmen_ohne_schulbus_warum_wird_der_grundschule_vizelinstrasse_ploetzlich_der_schulbus_verweh.md
23/4784;2026-07-09;2026-07-17;Krankmeldung unter Verdacht: Wie Schulen das chronische Fehlen prüfen;Eugen Seiler;AfD;26;26;6;True;True;88616;23_04784_krankmeldung_unter_verdacht_wie_schulen_das_chronische_fehlen_pruefen.md
23/4785;2026-07-09;2026-07-17;Grenzüberschreitender Kinderschutz – Hamburgs Zusammenarbeit mit Ämtern im Ausland;Eugen Seiler;AfD;10;11;4;True;True;88617;23_04785_grenzueberschreitender_kinderschutz_hamburgs_zusammenarbeit_mit_aemtern_im_ausland.md
23/4786;2026-07-09;2026-07-17;Befragungen zu Mobbing, insbesondere religiös motiviertem Mobbing, sowie Präventions- und Beratungsangebote an Hamburger Bildungseinrichtungen;Eugen Seiler;AfD;12;22;7;True;True;88620;23_04786_befragungen_zu_mobbing_insbesondere_religioes_motiviertem_mobbing_sowie_praeventions_und_beratungsang.md
23/4787;2026-07-10;2026-07-17;Projektcontrolling, Kostenfortschreibung und Steuerung von Großprojekten der öffentlichen Unternehmen der BUKEA ab einem Investitionsvolumen von 50 Millionen Euro;Sandro Kappe;CDU;20;21;16;True;True;88622;23_04787_projektcontrolling_kostenfortschreibung_und_steuerung_von_grossprojekten_der_oeffentlichen_unternehme.md
23/4788;2026-07-10;2026-07-17;Ausbau der Glasfaserinfrastruktur am Stadtrand in Hamburgs Nordosten;Thilo Kleibauer;CDU;11;19;4;True;True;88623;23_04788_ausbau_der_glasfaserinfrastruktur_am_stadtrand_in_hamburgs_nordosten.md
23/4795;2026-07-10;2026-07-17;Stadtteile ohne Partnergewalt – ist eine Folge-Finanzierung für die Förderrichtlinie StoP geplant?;Andreas Grutzeck;CDU;7;8;4;True;True;88624;23_04795_stadtteile_ohne_partnergewalt_ist_eine_folge_finanzierung_fuer_die_foerderrichtlinie_stop_geplant.md
23/4796;2026-07-10;2026-07-17;Transport der neuen Sternbrücke über die Max-Brauer-Allee – Statik und Zustand der Siele, Schutz von Leitungen, Straße und angrenzenden Gebäuden, Havarievorsorge;Heike Sudmann;Die Linke;26;39;6;True;True;88632;23_04796_transport_der_neuen_sternbruecke_ueber_die_max_brauer_allee_statik_und_zustand_der_siele_schutz_von_l.md
23/4797;2026-07-10;2026-07-17;Bewilligungsprozess der Schulbegleitung zum Schuljahr 2026/2027;"Birgit Stöver; Silke Seif; Antje Müller-Möller";CDU;15;16;14;True;True;88625;23_04797_bewilligungsprozess_der_schulbegleitung_zum_schuljahr_2026_2027.md
23/4798;2026-07-10;2026-07-17;Wie steht es um das Projekt „ALIKE“ zum autonomen Fahren?;"Philipp Heißner; Sandro Kappe";CDU;6;8;2;True;True;88631;23_04798_wie_steht_es_um_das_projekt_alike_zum_autonomen_fahren.md
23/4799;2026-07-10;2026-07-17;Suchtkranke, Spritzen, Exkremente – Hilfe für Anwohner in St. Georg verzweifelt gesucht (IV);"Andreas Grutzeck; Stefanie Blaschka; Christin Christ";CDU;5;6;4;True;True;88634;23_04799_suchtkranke_spritzen_exkremente_hilfe_fuer_anwohner_in_st_georg_verzweifelt_gesucht_iv.md
23/4803;2026-07-13;2026-07-21;Bessere Chancen für Obdachlose – geht der Clearingstelle zur Gesundheitsversorgung von Ausländern ohne Krankenversicherung das Geld aus, weil der Senat Unterfinanzierung durchaus einkalkuliert hat? (II);"Andreas Grutzeck; Christin Christ";CDU;4;6;3;True;True;88635;23_04803_bessere_chancen_fuer_obdachlose_geht_der_clearingstelle_zur_gesundheitsversorgung_von_auslaendern_ohn.md
23/4804;2026-07-13;2026-07-21;Halbzeitbilanz der Bezirksversammlungen II – Erhebungsmethodik, Vergleichbarkeit der parlamentarischen Initiativen und Datengrundlagen der Drs. 23/4581;Dr. Kaja Steffens;CDU;14;17;4;True;True;88637;23_04804_halbzeitbilanz_der_bezirksversammlungen_ii_erhebungsmethodik_vergleichbarkeit_der_parlamentarischen_i.md
23/4805;2026-07-13;2026-07-21;Wie steht es um die Flugzeugnutzung des Senats?;Philipp Heißner;CDU;6;6;6;True;True;88636;23_04805_wie_steht_es_um_die_flugzeugnutzung_des_senats.md
23/4806;2026-07-13;2026-07-21;Todesfall nach Vermisstenmeldung einer Jugendeinrichtung;Jan Libbertz;Die Linke;22;26;2;True;True;88638;23_04806_todesfall_nach_vermisstenmeldung_einer_jugendeinrichtung.md
23/4807;2026-07-13;2026-07-21;Nachfragen zur Großen Anfrage „Wie viel Müll braucht Hamburg?“, Drs. 23/4292;Stephan Jersch;Die Linke;15;16;4;True;True;88639;23_04807_nachfragen_zur_grossen_anfrage_wie_viel_muell_braucht_hamburg_drs_23_4292.md
23/4808;2026-07-13;2026-07-21;Versorgung und Unterstützungsangebote für ME/CFS-Erkrankte und ihre Angehörigen in Hamburg (II);Christin Christ;CDU;11;21;4;True;True;88640;23_04808_versorgung_und_unterstuetzungsangebote_fuer_me_cfs_erkrankte_und_ihre_angehoerigen_in_hamburg_ii.md
23/4809;2026-07-13;2026-07-21;Stand und Weiterentwicklung der LSBTIQ*-sensiblen Pflege in Hamburg;Indira Chuda;SPD;9;9;5;True;True;88641;23_04809_stand_und_weiterentwicklung_der_lsbtiq_sensiblen_pflege_in_hamburg.md
23/4810;2026-07-13;2026-07-21;Sozialticket-Rabatt: Ausschluss von Menschen ohne digitalen oder Internetzugang?;"Olga Fritzsche; Heike Sudmann";Die Linke;16;34;5;True;True;88642;23_04810_sozialticket_rabatt_ausschluss_von_menschen_ohne_digitalen_oder_internetzugang.md
23/4811;2026-07-13;2026-07-21;Nutzung von Handydaten von Datenbrokern durch die Polizei Hamburg;Deniz Celik;Die Linke;6;12;2;True;True;88643;23_04811_nutzung_von_handydaten_von_datenbrokern_durch_die_polizei_hamburg.md
23/4812;2026-07-13;2026-07-21;Übernahme der Schmerzensgeldansprüche von Polizeibediensteten nach § 83a HmbBG;Deniz Celik;Die Linke;14;17;6;True;True;88644;23_04812_uebernahme_der_schmerzensgeldansprueche_von_polizeibediensteten_nach_83a_hmbbg.md
23/4813;2026-07-13;2026-07-21;Menschenrechtsverletzungen in den Lieferketten der HEnW – bei Wärme von Aurubis und bei Steinkohle aus Kolumbien;Stephan Jersch;Die Linke;19;21;6;True;True;88645;23_04813_menschenrechtsverletzungen_in_den_lieferketten_der_henw_bei_waerme_von_aurubis_und_bei_steinkohle_aus.md
23/4816;2026-07-14;2026-07-21;Sparvorgaben an der Fakultät für Rechtswissenschaft der Universität Hamburg: Drohen nun auch Kürzungen bei wissenschaftlichen Mitarbeitern?;Anna-Elisabeth von Treuenfels-Frowein;CDU;18;24;6;True;True;88646;23_04816_sparvorgaben_an_der_fakultaet_fuer_rechtswissenschaft_der_universitaet_hamburg_drohen_nun_auch_kuerzu.md
23/4817;2026-07-14;2026-07-21;Droht Hamburg der Verlust des Schlagermove?;"David Erkalp; Dr. Antonia-Katharina Goldner; Nikola Tunici";CDU;11;13;4;True;True;88647;23_04817_droht_hamburg_der_verlust_des_schlagermove.md
23/4818;2026-07-14;2026-07-21;Der Bund hat geliefert, das Infrastruktur-Zukunftsgesetz ist beschlossen: Tut der Senat alles, um die neue Köhlbrandbrücke zu beschleunigen?;"Dr. Antonia-Katharina Goldner; Philipp Heißner";CDU;6;9;2;True;True;88648;23_04818_der_bund_hat_geliefert_das_infrastruktur_zukunftsgesetz_ist_beschlossen_tut_der_senat_alles_um_die_ne.md
23/4819;2026-07-14;2026-07-21;Was unternimmt der Senat, um Verstöße gegen das Fahrverbot für Transporte über 44 Tonnen auf der maroden Köhlbrandbrücke zu stoppen?;"Dr. Antonia-Katharina Goldner; Philipp Heißner";CDU;12;20;5;True;True;88649;23_04819_was_unternimmt_der_senat_um_verstoesse_gegen_das_fahrverbot_fuer_transporte_ueber_44_tonnen_auf_der_m.md
23/4820;2026-07-14;2026-07-21;Fentanyl-Schnelltests in Hamburger Drogenkonsumräumen, Nutzung, Wirkung und Kosten;Christin Christ;CDU;12;19;4;True;True;88655;23_04820_fentanyl_schnelltests_in_hamburger_drogenkonsumraeumen_nutzung_wirkung_und_kosten.md
23/4821;2026-07-14;2026-07-21;Fragen zur alten und neuen Köhlbrandbrücke: Was tut der Senat, um eine Lücke in der Haupthafenroute zu verhindern? (IV);"Dr. Antonia-Katharina Goldner; Philipp Heißner";CDU;17;27;4;True;True;88656;23_04821_fragen_zur_alten_und_neuen_koehlbrandbruecke_was_tut_der_senat_um_eine_luecke_in_der_haupthafenroute_.md
23/4822;2026-07-14;2026-07-21;Eine neue Buslinie durch das Niendorfer Gehege: Wie lautet der aktuelle Planungs- und Umsetzungstand?;Silke Seif;CDU;17;48;5;True;True;88657;23_04822_eine_neue_buslinie_durch_das_niendorfer_gehege_wie_lautet_der_aktuelle_planungs_und_umsetzungstand.md
23/4823;2026-07-15;2026-07-21;Massive Kürzungen in der Schulbegleitung zum Schuljahr 2026/2027 gleich Chaos, Ungewissheit, Frust für Eltern und Kinder in den Sommerferien – 3. Anfrage;"Dr. Sabine Ritter; Thomas Meyer";Die Linke;11;19;4;True;True;88658;23_04823_massive_kuerzungen_in_der_schulbegleitung_zum_schuljahr_2026_2027_gleich_chaos_ungewissheit_frust_fue.md
23/4824;2026-07-15;2026-07-21;Wie steht es um das Carsharing in Hamburg im Jahr 2026?;Philipp Heißner;CDU;17;26;9;True;True;88659;23_04824_wie_steht_es_um_das_carsharing_in_hamburg_im_jahr_2026.md
23/4825;2026-07-15;2026-07-21;Hummelsbütteler Müllberg: Behörden-Ping-Pong zwischen BUKEA und Bezirksamt Wandsbek (II);"Dennis Thering; Stefan Bereuter";CDU;5;9;3;True;True;88660;23_04825_hummelsbuetteler_muellberg_behoerden_ping_pong_zwischen_bukea_und_bezirksamt_wandsbek_ii.md
23/4826;2026-07-15;2026-07-21;Nachfragen zu smartBRIDGE-Sensoren an der Köhlbrandbrücke;"Dr. Antonia-Katharina Goldner; Philipp Heißner";CDU;4;6;2;True;True;88661;23_04826_nachfragen_zu_smartbridge_sensoren_an_der_koehlbrandbruecke.md
23/4827;2026-07-15;2026-07-21;Baggergut-Entsorgung in Hamburg – Kapazität, Belastung, Funktion in der Entsorgungskette sowie Rekultivierungs- und Entwicklungsperspektiven des Spülfelds Moorburg-Ost;"Peggy Heitmann; Marco Schulz";AfD;24;31;12;True;True;88662;23_04827_baggergut_entsorgung_in_hamburg_kapazitaet_belastung_funktion_in_der_entsorgungskette_sowie_rekultivi.md
23/4828;2026-07-16;2026-07-24;Rechtsstaat muss auch bei IT-Ausfällen handlungsfähig bleiben – wie krisenfest ist die digitale Justiz in Hamburg?;Dirk Nockemann;AfD;20;24;10;True;True;88672;23_04828_rechtsstaat_muss_auch_bei_it_ausfaellen_handlungsfaehig_bleiben_wie_krisenfest_ist_die_digitale_justi.md
23/4829;2026-07-16;2026-07-24;Wie entwickelt sich der Flughafen?;Philipp Heißner;CDU;17;23;6;True;True;88663;23_04829_wie_entwickelt_sich_der_flughafen.md
23/4830;2026-07-16;2026-07-24;Stellenentwicklung bei der Arbeitsschutzaufsicht (2025);Kay Jäger;Die Linke;13;16;5;True;True;88664;23_04830_stellenentwicklung_bei_der_arbeitsschutzaufsicht_2025.md
23/4831;2026-07-16;2026-07-24;Arbeitsschutzkontrollen 2025 und 2026 (II);Kay Jäger;Die Linke;2;5;2;True;True;88665;23_04831_arbeitsschutzkontrollen_2025_und_2026_ii.md
23/4832;2026-07-16;2026-07-24;Grenzverfahren und Haft;Dr. Carola Ensslen;Die Linke;24;29;5;True;True;88674;23_04832_grenzverfahren_und_haft.md
23/4833;2026-07-16;2026-07-24;Probebetrieb der Gemeinsamen Eingangs- und Bearbeitungsstelle (GEBS) von Polizei und Staatsanwaltschaft – erste Erkenntnisse (III);Richard Seelmaecker;CDU;17;31;7;True;True;88671;23_04833_probebetrieb_der_gemeinsamen_eingangs_und_bearbeitungsstelle_gebs_von_polizei_und_staatsanwaltschaft_.md
23/4834;2026-07-17;2026-07-24;Neubesetzung der Aufsichtsräte der öffentlichen Unternehmen der BUKEA – zieht der Senat Konsequenzen aus den erheblichen Kostensteigerungen bei Großprojekten?;Sandro Kappe;CDU;23;29;13;True;True;88676;23_04834_neubesetzung_der_aufsichtsraete_der_oeffentlichen_unternehmen_der_bukea_zieht_der_senat_konsequenzen_.md
23/4835;2026-07-17;2026-07-24;Umsetzung der KI-Verordnung in Hamburg – Stand des KI-Reallabors (Artikel 57 der Verordnung (EU) 2024/1689);"Peggy Heitmann; Benjamin Mennerich";AfD;10;12;4;True;True;88675;23_04835_umsetzung_der_ki_verordnung_in_hamburg_stand_des_ki_reallabors_artikel_57_der_verordnung_eu_2024_1689.md
23/4836;2026-07-17;2026-07-24;Bäderland – vom Wetter überfordert?;Stephan Jersch;Die Linke;16;18;5;True;True;88677;23_04836_baederland_vom_wetter_ueberfordert.md
23/4837;2026-07-17;2026-08-21;Aufkommen an und Umgang mit Fahrgastbeschwerden in Hamburg im Jahr 2026;Philipp Heißner;CDU;26;27;7;True;True;88678;23_04837_aufkommen_an_und_umgang_mit_fahrgastbeschwerden_in_hamburg_im_jahr_2026.md
23/4838;2026-07-17;2026-07-24;Koalitionszusage Hochrisikomanagement gegen häusliche Gewalt: Wann liefert der Senat einen verbindlichen Fahrplan?;Antje Müller-Möller;CDU;11;24;6;True;True;88679;23_04838_koalitionszusage_hochrisikomanagement_gegen_haeusliche_gewalt_wann_liefert_der_senat_einen_verbindlic.md
23/4839;2026-07-17;2026-07-24;Berufliche Orientierung in der gymnasialen Oberstufe – Gleichwertigkeit von Studium und Ausbildung: Anspruch oder Wirklichkeit?;Antje Müller-Möller;CDU;19;37;13;True;True;88681;23_04839_berufliche_orientierung_in_der_gymnasialen_oberstufe_gleichwertigkeit_von_studium_und_ausbildung_ansp.md
23/4840;2026-07-20;2026-07-28;Geht der Klimawandel an Hamburgs Krankenhäusern und Pflegeheimen vorbei? Auf was müssen sich Patienten und Bewohner angesichts von Hitzewellen und fehlender Klimatisierung in den Einrichtungen einstellen?;Christin Christ;CDU;8;8;5;True;True;88682;23_04840_geht_der_klimawandel_an_hamburgs_krankenhaeusern_und_pflegeheimen_vorbei_auf_was_muessen_sich_patient.md
23/4841;2026-07-20;2026-07-28;Tut der Senat genug, um Schlaglöcher auf Hamburgs Straßen zu beseitigen?;Philipp Heißner;CDU;9;10;6;True;True;88683;23_04841_tut_der_senat_genug_um_schlagloecher_auf_hamburgs_strassen_zu_beseitigen.md
23/4842;2026-07-20;2026-07-28;Fernkältenetz Hamburg: Ideen, Planungen, Konzepte?;Robert Risch;fraktionslos;9;19;4;True;True;88688;23_04842_fernkaeltenetz_hamburg_ideen_planungen_konzepte.md
23/4843;2026-07-20;2026-07-28;Null-Emissionsbürogebäude – irreführende Darstellungen und wenig Transparenz beim Prestigeprojekt der HafenCity Hamburg GmbH? (II);Thilo Kleibauer;CDU;12;20;4;True;True;88689;23_04843_null_emissionsbuerogebaeude_irrefuehrende_darstellungen_und_wenig_transparenz_beim_prestigeprojekt_de.md
23/4844;2026-07-20;2026-07-28;Öffentliche Förderung des Habitat-Festivals;Dennis Thering;CDU;12;12;5;True;True;88680;23_04844_oeffentliche_foerderung_des_habitat_festivals.md
23/4845;2026-07-20;2026-07-28;Kleingartenersatzflächenpool;"Markus Kranig; Sandro Kappe";CDU;11;28;7;True;True;88684;23_04845_kleingartenersatzflaechenpool.md
23/4846;2026-07-21;2026-07-28;Hamburgs Staatsanwaltschaft und der riesige Berg an unerledigten Verfahren: Wie will die Justizsenatorin die Lage endlich in den Griff bekommen? (V);Richard Seelmaecker;CDU;24;30;10;True;True;88685;23_04846_hamburgs_staatsanwaltschaft_und_der_riesige_berg_an_unerledigten_verfahren_wie_will_die_justizsenator.md
23/4847;2026-07-21;2026-07-28;Apothekenversorgung in Hamburg unter Druck – wie stabil ist die wohnortnahe Arzneimittelversorgung?;Christin Christ;CDU;4;4;2;True;True;88686;23_04847_apothekenversorgung_in_hamburg_unter_druck_wie_stabil_ist_die_wohnortnahe_arzneimittelversorgung.md
23/4848;2026-07-21;2026-07-28;Ehemalige Schule Neuhof: Sachstand und Entwicklungsperspektiven;Dr. Anke Frieling;CDU;9;19;3;True;True;88687;23_04848_ehemalige_schule_neuhof_sachstand_und_entwicklungsperspektiven.md
23/4849;2026-07-21;2026-07-28;Was passiert mit den Einnahmen aus Parkgebühren im Jahr 2026?;Philipp Heißner;CDU;5;5;1;True;True;88690;23_04849_was_passiert_mit_den_einnahmen_aus_parkgebuehren_im_jahr_2026.md
23/4851;2026-07-21;2026-07-28;Bunte Poller, offene Fragen am Bergedorfer Bahnhof;Eugen Seiler;AfD;10;12;3;True;True;88691;23_04851_bunte_poller_offene_fragen_am_bergedorfer_bahnhof.md
23/4852;2026-07-21;2026-07-28;Katastrophale Personalsituation an den Amtsgerichten – Hamburger Justiz vor dem Kollaps! (III);Richard Seelmaecker;CDU;21;31;7;True;True;88692;23_04852_katastrophale_personalsituation_an_den_amtsgerichten_hamburger_justiz_vor_dem_kollaps_iii.md
23/4858;2026-07-22;2026-07-28;Farbgestaltung denkmalgeschützter Gründerzeithäuser – welche Zielsetzung verfolgt der Hamburger Denkmalschutz?;Dr. Joachim Körner;AfD;7;12;2;True;True;88694;23_04858_farbgestaltung_denkmalgeschuetzter_gruenderzeithaeuser_welche_zielsetzung_verfolgt_der_hamburger_denk.md
23/4859;2026-07-22;2026-07-28;Wie steht es um den Führerschein in Hamburg?;Philipp Heißner;CDU;25;34;5;True;True;88695;23_04859_wie_steht_es_um_den_fuehrerschein_in_hamburg.md
23/4860;2026-07-22;2026-07-28;Parkbänke in Hamburg – Investitionsstau, Bedarfe der Bezirke und Finanzierungsbedarf für den Doppelhaushalt 2027/2028;Dr. Kaja Steffens;CDU;8;8;3;True;True;88696;23_04860_parkbaenke_in_hamburg_investitionsstau_bedarfe_der_bezirke_und_finanzierungsbedarf_fuer_den_doppelhau.md
23/4861;2026-07-22;2026-07-28;Öffentliche Toiletten in Hamburg – Investitionsbedarf der Bezirke und Priorisierung für den Doppelhaushalt 2027/2028;Dr. Kaja Steffens;CDU;24;29;6;True;True;88697;23_04861_oeffentliche_toiletten_in_hamburg_investitionsbedarf_der_bezirke_und_priorisierung_fuer_den_doppelhau.md
23/4862;2026-07-22;2026-07-28;Hamburger Spielplätze zukunftsfest machen – Investitionsbedarf der Bezirke als Grundlage für den Doppelhaushalt 2027/2028;Dr. Kaja Steffens;CDU;14;14;29;True;True;88698;23_04862_hamburger_spielplaetze_zukunftsfest_machen_investitionsbedarf_der_bezirke_als_grundlage_fuer_den_dopp.md
23/4863;2026-07-22;2026-07-28;Beschädigte Absperrelemente in der Rahlstedter Straße – wie steht es um Verkehrssicherheit, Unterhaltung und Ersatz?;Markus Kranig;CDU;9;11;3;True;True;88693;23_04863_beschaedigte_absperrelemente_in_der_rahlstedter_strasse_wie_steht_es_um_verkehrssicherheit_unterhaltu.md
23/4864;2026-07-22;2026-07-28;Hat der Senat die Dimensionierung der neuen Köhlbrandbrücke gründlich abgewogen?;"Dr. Antonia-Katharina Goldner; Dennis Thering; Dr. Anke Frieling";CDU;19;29;5;True;True;88709;23_04864_hat_der_senat_die_dimensionierung_der_neuen_koehlbrandbruecke_gruendlich_abgewogen.md
23/4867;2026-07-23;2026-07-31;Abschiebungen nach Afghanistan im 2. Quartal 2026;Dr. Carola Ensslen;Die Linke;23;31;6;True;True;88716;23_04867_abschiebungen_nach_afghanistan_im_2_quartal_2026.md
23/4868;2026-07-23;2026-07-31;Von der Schulbank in den Flieger – Abschiebungen von Kindern aus Hamburg im 2. Quartal 2026;Dr. Carola Ensslen;Die Linke;7;7;2;True;True;88717;23_04868_von_der_schulbank_in_den_flieger_abschiebungen_von_kindern_aus_hamburg_im_2_quartal_2026.md
23/4869;2026-07-23;2026-07-31;Wie wurde dieses Jahr in Hamburg bisher Tempo 30 angeordnet?;Philipp Heißner;CDU;5;6;2;True;True;88718;23_04869_wie_wurde_dieses_jahr_in_hamburg_bisher_tempo_30_angeordnet.md
23/4871;2026-07-23;2026-07-31;Bessere Chancen für Obdachlose – geht der Clearingstelle zur Gesundheitsversorgung von Ausländern ohne Krankenversicherung das Geld aus, weil der Senat Unterfinanzierung durchaus einkalkuliert hat? (III);"Andreas Grutzeck; Christin Christ";CDU;12;16;5;True;True;88719;23_04871_bessere_chancen_fuer_obdachlose_geht_der_clearingstelle_zur_gesundheitsversorgung_von_auslaendern_ohn.md
23/4872;2026-07-23;2026-07-31;Suchtkranke, Spritzen, Exkremente – Hilfe für Anwohner in St. Georg verzweifelt gesucht (XIV);"Andreas Grutzeck; Stefanie Blaschka; Christin Christ";CDU;4;4;2;True;True;88720;23_04872_suchtkranke_spritzen_exkremente_hilfe_fuer_anwohner_in_st_georg_verzweifelt_gesucht_xiv.md
23/4873;2026-07-23;2026-07-31;Hat die touristische Vermarktung der Fährlinie 62 Vorrang vor dem Öffentlichen Personennahverkehr?;Robert Risch;fraktionslos;11;16;3;True;True;88730;23_04873_hat_die_touristische_vermarktung_der_faehrlinie_62_vorrang_vor_dem_oeffentlichen_personennahverkehr.md
23/4874;2026-07-23;2026-07-31;Stromnetzanschluss-Vorsorge der Hamburger Energienetze GmbH – Anschlussnachfrage, Fair-Grid-Repartierung, Transformatoren-Beschaffung und Netzausbauplanung;"Peggy Heitmann; Dr. Joachim Körner";AfD;24;29;8;True;True;88726;23_04874_stromnetzanschluss_vorsorge_der_hamburger_energienetze_gmbh_anschlussnachfrage_fair_grid_repartierung.md
23/4875;2026-07-23;2026-07-31;Windenergiegebiet Rissener/Sülldorfer Feldmark – setzt sich der Senat per Weisung oder Evokation über den einstimmigen Beschluss der Bezirksversammlung Altona hinweg?;Peggy Heitmann;AfD;14;29;6;True;True;88725;23_04875_windenergiegebiet_rissener_suelldorfer_feldmark_setzt_sich_der_senat_per_weisung_oder_evokation_ueber.md
23/4876;2026-07-24;2026-07-31;Islamisten im öffentlichen Dienst in Hamburg – Entwicklung seit 2024, Stand der neun Ausgangsfälle und Umsetzung der Regelanfrage;Dirk Nockemann;AfD;20;26;6;True;True;88724;23_04876_islamisten_im_oeffentlichen_dienst_in_hamburg_entwicklung_seit_2024_stand_der_neun_ausgangsfaelle_und.md
23/4877;2026-07-24;2026-07-31;Gleichstellung in Hamburg – klare Zuständigkeiten, transparente Ressourcen, nachvollziehbare Wirkung;Antje Müller-Möller;CDU;10;26;15;True;True;88721;23_04877_gleichstellung_in_hamburg_klare_zustaendigkeiten_transparente_ressourcen_nachvollziehbare_wirkung.md
23/4878;2026-07-24;2026-07-31;Batteriegroßspeicher in Allermöhe – Sicherheit der Anlage und Netzanschlusskapazität im Umfeld der Hamburger Innovationsparks;Peggy Heitmann;AfD;17;26;5;True;True;88722;23_04878_batteriegrossspeicher_in_allermoehe_sicherheit_der_anlage_und_netzanschlusskapazitaet_im_umfeld_der_h.md
23/4879;2026-07-24;2026-07-31;Externe IT-Dienstleister nach der Kritik des Rechnungshofs – Beauftragungen der ]init[ AG, neuer DigitalFirst-Rahmenvertrag und Auftraggeberfähigkeit der Stadt;Peggy Heitmann;AfD;21;32;11;True;True;88731;23_04879_externe_it_dienstleister_nach_der_kritik_des_rechnungshofs_beauftragungen_der_init_ag_neuer_digitalfi.md
23/4880;2026-07-24;2026-07-31;ZRE: Warum kennt der Senat bis heute die tatsächlichen Gesamtprojektkosten der Müllverbrennungsanlage nicht?;Sandro Kappe;CDU;17;21;16;True;True;88734;23_04880_zre_warum_kennt_der_senat_bis_heute_die_tatsaechlichen_gesamtprojektkosten_der_muellverbrennungsanlag.md
23/4881;2026-07-27;2026-08-04;Wie steht es um den Masterplan Parken?;Philipp Heißner;CDU;3;5;1;True;True;88732;23_04881_wie_steht_es_um_den_masterplan_parken.md
23/4882;2026-07-27;2026-08-04;Wie steht es um das Anwohnerparken in Hamburg?;"Philipp Heißner; Richard Seelmaecker";CDU;7;9;6;True;True;88733;23_04882_wie_steht_es_um_das_anwohnerparken_in_hamburg.md
23/4883;2026-07-27;2026-08-04;Sicherheit und Zustand des öffentlichen Raums im Wahlkreis Barmbek-Uhlenhorst;Julian Herrmann;CDU;18;25;6;True;True;88735;23_04883_sicherheit_und_zustand_des_oeffentlichen_raums_im_wahlkreis_barmbek_uhlenhorst.md
23/4884;2026-07-27;2026-08-04;Abwärme aus Rechenzentren in Hamburg – aktualisierte Datengrundlage und Stand konkreter Projekte;"Sascha Greshake; Markus Kranig";CDU;9;17;7;True;True;88736;23_04884_abwaerme_aus_rechenzentren_in_hamburg_aktualisierte_datengrundlage_und_stand_konkreter_projekte.md
23/4885;2026-07-27;2026-08-04;Bundesweite F.A.S.T.-Transferhubs – positioniert der Senat Hamburg in den Schlüsseltechnologien Fusion, Quantentechnologien und Künstliche Intelligenz?;Anna-Elisabeth von Treuenfels-Frowein;CDU;10;10;2;True;True;88737;23_04885_bundesweite_f_a_s_t_transferhubs_positioniert_der_senat_hamburg_in_den_schluesseltechnologien_fusion_.md
23/4886;2026-07-27;2026-08-04;Überlastung der Verwaltungsgerichtsbarkeit: Entlastung durch Richterassistenzen?;Richard Seelmaecker;CDU;10;10;4;True;True;88741;23_04886_ueberlastung_der_verwaltungsgerichtsbarkeit_entlastung_durch_richterassistenzen.md
23/4887;2026-07-27;2026-08-04;Busbeförderung von Grundschüler*innen zum Schulschwimmen;Dr. Sabine Ritter;Die Linke;20;26;21;True;True;88738;23_04887_busbefoerderung_von_grundschueler_innen_zum_schulschwimmen.md
23/4888;2026-07-27;2026-08-04;Welchen Stellenwert hat kulturelle Bildung an Hamburger Schulen und für die Schulbehörde?;"Dr. Sabine Ritter; Marie Kleinert";Die Linke;7;10;6;True;True;88739;23_04888_welchen_stellenwert_hat_kulturelle_bildung_an_hamburger_schulen_und_fuer_die_schulbehoerde.md
23/4889;2026-07-27;2026-08-04;Erstaufnahmen und Folgeunterbringungen in Harburg;Dr. Carola Ensslen;Die Linke;22;34;7;True;True;88740;23_04889_erstaufnahmen_und_folgeunterbringungen_in_harburg.md
23/4895;2026-07-28;2026-08-04;Überlastung der Justiz – aktuelle Situation im Gerichtsvollzieherwesen;Richard Seelmaecker;CDU;21;30;7;True;True;88743;23_04895_ueberlastung_der_justiz_aktuelle_situation_im_gerichtsvollzieherwesen.md
23/4896;2026-07-28;2026-08-04;Polizeieinsätze und Vandalismus im Haynspark – Zustand und rechtliche Grundlagen;Dr. Antonia-Katharina Goldner;CDU;9;10;4;True;True;88747;23_04896_polizeieinsaetze_und_vandalismus_im_haynspark_zustand_und_rechtliche_grundlagen.md
23/4897;2026-07-28;2026-08-04;Cyberangriff mit Auswirkungen auf Kundendaten der Hamburger Energienetze;"Markus Kranig; Sandro Kappe; Stefanie Blaschka; Sascha Greshake";CDU;25;30;5;True;True;88750;23_04897_cyberangriff_mit_auswirkungen_auf_kundendaten_der_hamburger_energienetze.md
23/4898;2026-07-28;2026-08-04;Weitere Fragen zu den geplanten Eintrittspreisen für die Elbphilharmonie-Plaza;Marie Kleinert;Die Linke;14;14;4;True;True;88752;23_04898_weitere_fragen_zu_den_geplanten_eintrittspreisen_fuer_die_elbphilharmonie_plaza.md
